ID,K_half_apoptosis,K_half_growth,activation_threshold,akt_node,anti_akt_node,anti_mek_node,anti_pi3k_node,anti_tak1_node,apoptosis_rate_basal,attachment_elastic_constant,attachment_rate,basal_growth_rate,calcification_rate,calcified_fraction,cell_BM_adhesion_strength,cell_BM_repulsion_strength,cell_cell_adhesion_strength,cell_cell_repulsion_strength,cell_count_voxel,cell_density_micron3,cell_type,chemotaxis_direction,chemotaxis_index,contact_with_basement_membrane,current_cycle_phase_exit_rate,current_death_model,current_phase,cycle_model,cytoplasmic_biomass_change_rate,cytoplasmic_volume,damage,damage_rate,dead,dead_phagocytosis_rate,death_rates_0,death_rates_1,default_attack_rates,default_cell_adhesion_affinities,default_fusion_rates,default_live_phagocytosis_rates,default_transformation_rates,detachment_rate,drug_X,drug_X_Hill_coeff,drug_X_chemotactic_sensitivities,drug_X_decay_rate,drug_X_diffusion_coefficient,drug_X_external_density,drug_X_fraction_released_at_death,drug_X_fraction_transferred_when_ingested,drug_X_half_max,drug_X_internal_density,drug_X_internalized_total_substrates,drug_X_net_export_rates,drug_X_permeability,drug_X_saturation_densities,drug_X_secretion_rates,drug_X_uptake_rates,drug_Y,drug_Y_Hill_coeff,drug_Y_chemotactic_sensitivities,drug_Y_decay_rate,drug_Y_diffusion_coefficient,drug_Y_external_density,drug_Y_fraction_released_at_death,drug_Y_fraction_transferred_when_ingested,drug_Y_half_max,drug_Y_internal_density,drug_Y_internalized_total_substrates,drug_Y_net_export_rates,drug_Y_permeability,drug_Y_saturation_densities,drug_Y_secretion_rates,drug_Y_uptake_rates,elapsed_time_in_phase,fluid_change_rate,fluid_fraction,hill_coeff_apoptosis,hill_coeff_growth,hill_coeff_pressure,is_motile,max_apoptosis_rate,maximum_number_of_attachments,mek_node,mesh_center_m,mesh_center_n,mesh_center_p,migration_bias,migration_bias_direction_vectorlength,migration_bias_direction_x,migration_bias_direction_y,migration_bias_direction_z,migration_speed,motility_vector_vectorlength,motility_vector_x,motility_vector_y,motility_vector_z,mutation_rate,nuclear_biomass_change_rate,nuclear_radius,nuclear_volume,number_of_nuclei,orientation_vectorlength,orientation_x,orientation_y,orientation_z,oxygen,oxygen_chemotactic_sensitivities,oxygen_decay_rate,oxygen_diffusion_coefficient,oxygen_external_density,oxygen_fraction_released_at_death,oxygen_fraction_transferred_when_ingested,oxygen_internal_density,oxygen_internalized_total_substrates,oxygen_net_export_rates,oxygen_saturation_densities,oxygen_secretion_rates,oxygen_uptake_rates,persistence_time,pi3k_node,polarity,position_vectorlength,position_x,position_y,position_z,pressure,pressure_half,radius,reactivation_rate,relative_maximum_adhesion_distance,runtime,sample,state,state_nil,surface_area,tak1_node,target_fluid_fraction,target_solid_cytoplasmic,target_solid_nuclear,time,total_attack_time,total_volume,velocity_vectorlength,velocity_x,velocity_y,velocity_z,voxel_i,voxel_j,voxel_k,w1_apoptosis,w1_growth,w2_apoptosis,w2_growth,xmlfile,node_CCND1,node_Caspase37,node_Caspase8,node_Caspase9,node_FOXO,node_RSK,node_TCF,node_cMYC,node_anti_MEK,node_anti_PI3K
26,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.00017655012691969183,0,live,live_cells_cycle_model,0.0045,1084.1695977521233,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001749568900082892,5.503406625769999,0.0,0.0,600.0,0.00017495693024632673,0.0,0.0,3.3857220000000006e-05,1.0279774346630714e-05,0.014490850341222933,-3.219043004141693e-05,0.00021979189,0.0,0.0,0.0,0.09997542434910874,5.0,0.0,0.0,600.0,0.09997544734228671,0.0,0.0,0.005,0.005874159517093683,8.280489782425306,-0.018394542375927116,0.1,0.0,0.0,0.0,132.00000000288128,0.05,0.7030279330011736,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-50.0,30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,4.267072586984937,325.4458226167018,1,1.0,0.0,0.0,1.0,31.188632800758572,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,275497118.22596437,0.0,38.0,0.0,10.0,1.0,1.0,1.0,52.09025476191413,-43.249617316432904,29.032141552824253,0.0,0.19097626308977106,4.7920543763,6.9556439706107245,0.0,1.25,1.1285154166666667,1.0,,,607.9733636417236,1.0,0.75,488.5,135.0,3200.0,0.0,1409.6154203688252,0.0,0.0,0.0,0.0,27,31,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,,,,,,,,,,
19,0.0193,0.0585,0.0,0.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.00017020291589485393,0,live,live_cells_cycle_model,0.0045,1950.996105603425,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001749528853497777,5.503406625769999,0.0,0.0,600.0,0.00017495296146977874,0.0,0.0,3.3857220000000006e-05,2.088048083555817e-05,0.05200636829156973,-3.011747064774633e-05,0.00021979189,0.0,0.0,0.0,0.09997313916655223,5.0,0.0,0.0,600.0,0.09997318266372242,0.0,0.0,0.005,0.011931710962332453,29.717943736181613,-0.017209993821324026,0.1,0.0,0.0,0.0,1338.000000024931,0.05,0.7498985768816037,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-10.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.050605976295493,539.6585649681517,1,1.0,0.0,0.0,1.0,29.27901110646906,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1610889934.639616,0.0,38.0,0.0,10.0,1.0,1.0,1.0,15.955518833339271,-15.874920522991033,-1.6017114689488514,0.0,0.3208497654112134,4.7920543763,8.408947398943665,0.0,1.25,1.1285154166666667,1.0,,,888.5730469253929,1.0,0.75,488.5,135.0,3200.0,0.0,2490.6546705715764,0.0,0.0,0.0,0.0,29,29,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,,,,,,,,,,
2,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.00016484395105058442,0,live,live_cells_cycle_model,0.0045,1942.424177818358,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495381512208104,5.503406625769999,0.0,0.0,600.0,0.00017495389037163793,0.0,0.0,3.3857220000000006e-05,1.749874723339732e-05,0.043413315734242744,-3.07786999487655e-05,0.00021979189,0.0,0.0,0.0,0.09997366991937062,5.0,0.0,0.0,600.0,0.09997371291914467,0.0,0.0,0.005,0.00999928985810472,24.807623193718786,-0.017587839401522008,0.1,0.0,0.0,0.0,1074.0000000234431,0.05,0.7496002019768441,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-30.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.046978889735035,538.4967343019764,1,1.0,0.0,0.0,1.0,29.474334940686113,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1113397772.3850536,0.0,38.0,0.0,10.0,1.0,1.0,1.0,27.86127314201027,-22.741425802017492,-16.09590300620117,0.0,0.24919194367066333,4.7920543763,8.397978726986684,0.0,1.25,1.1285154166666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,886.2564407842426,1.0,0.75,488.5,135.0,3200.0,0.0,2480.9209121203344,0.0,0.0,0.0,0.0,28,29,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,True,False,False,,,True,True,True,,False
3,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.001937984496124031,0,apoptotic,apoptosis_death_model,0.0166667,0.08644550748528669,0.0,1.0,True,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495476685271797,5.503406625769999,0.0,0.0,600.0,0.00017496092219903002,0.0,0.0,3.3857220000000006e-05,1.8503004385794363e-05,0.04614679877583456,0.0,0.00021979189,0.0,0.0,0.0,0.09997421580135364,5.0,0.0,0.0,600.0,0.09997774458368486,0.0,0.0,0.005,0.01057314872523979,26.369607685266686,0.0,0.1,0.0,0.0,0.0,498.0000000108703,0.05,5.049979890490983e-11,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,10.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00583333,1.201789846480628,7.270666105165596,1,1.0,0.0,0.0,1.0,31.31428982688545,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,2041149153.3908534,0.0,38.0,0.0,1.0,1.0,1.0,1.0,15.353665138638052,5.9965327503976456,14.134236030392229,0.0,0.0,4.7920543763,1.2065340379489382,0.0,1.25,1.1285154166666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,18.29317213086924,1.0,0.0,0.0,0.0,3200.0,0.0,7.357111612650883,0.0,0.0,0.0,0.0,30,30,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,True,False,False,,,True,True,True,,False
16,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.001937984496124031,0,apoptotic,apoptosis_death_model,0.0166667,65.70322414262809,0.0,1.0,True,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495439153636415,5.503406625769999,0.0,0.0,600.0,0.0001749547904073363,0.0,0.0,3.3857220000000006e-05,1.2047105230605866e-05,0.021359810269588324,0.0,0.00021979189,0.0,0.0,0.0,0.09997399948895384,5.0,0.0,0.0,600.0,0.09997419615041983,0.0,0.0,0.005,0.0068840632227270965,12.205611348641035,0.0,0.1,0.0,0.0,0.0,108.00000000235741,0.05,0.023370584155249403,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-30.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00583333,2.4701217129490454,63.13114542166272,1,1.0,0.0,0.0,1.0,30.832150546645376,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,475487425.1670622,0.0,38.0,0.0,1.0,1.0,1.0,1.0,30.055786928619252,-28.115746439923992,10.623329516891644,0.0,0.0,4.7920543763,3.1331489550345637,0.0,1.25,1.1285154166666667,1.0,,,123.35931493835045,1.0,0.0,0.0,0.0,3200.0,0.0,128.8343695642908,0.0,0.0,0.0,0.0,28,30,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,,,,,,,,,,
5,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.00017059418658999477,0,live,live_cells_cycle_model,0.0045,1941.0942184191665,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495371814931862,5.503406625769999,0.0,0.0,600.0,0.0001749537562691078,0.0,0.0,3.3857220000000006e-05,1.8945689140671407e-05,0.04697292685412989,-3.049583133348174e-05,0.00021979189,0.0,0.0,0.0,0.09997361550148255,5.0,0.0,0.0,600.0,0.09997363728423286,0.0,0.0,0.005,0.010826114486557863,26.84168837120549,-0.017426200254102606,0.1,0.0,0.0,0.0,1020.0000000222644,0.05,0.7495505132103728,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-10.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.046164573495129,538.2361214299498,1,1.0,0.0,0.0,1.0,30.27707314906439,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1499536874.1479285,0.0,38.0,0.0,10.0,1.0,1.0,1.0,15.569660285341186,-5.643278970726127,14.51095185918177,0.0,0.16862089582669715,4.7920543763,8.396183634464997,0.0,1.25,1.1285154166666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,885.8776014635482,1.0,0.75,488.5,135.0,3200.0,0.0,2479.330339849116,0.0,0.0,0.0,0.0,29,30,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,True,False,False,,,True,True,True,,False
15,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.00017856452957540204,0,live,live_cells_cycle_model,0.0045,1953.9909953619722,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495545112061655,5.503406625769999,0.0,0.0,600.0,0.00017495548789735706,0.0,0.0,3.3857220000000006e-05,2.4443947088880787e-05,0.06096326306079648,-2.9421392410810197e-05,0.00021979189,0.0,0.0,0.0,0.09997462319635429,5.0,0.0,0.0,600.0,0.09997464421165282,0.0,0.0,0.005,0.013967974843985221,34.83616298735488,-0.016812238821160563,0.1,0.0,0.0,0.0,2646.0000000237414,0.05,0.749999712462032,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-30.0,30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.051668978627288,539.9993829187758,1,1.0,0.0,0.0,1.0,30.54591060448668,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,2002659401.0974739,0.0,38.0,0.0,10.0,1.0,0.0,1.0,42.581166128197694,-22.084135315262415,36.40668449906349,0.0,0.08298160447831046,4.7920543763,8.41269972934381,0.0,1.25,1.1285154166666667,1.0,,,889.3662409874025,1.0,0.75,488.5,135.0,3200.0,0.0,2493.990378280748,0.0,0.0,0.0,0.0,28,31,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,,,,,,,,,,
7,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.00034500810470820635,0,live,live_cells_cycle_model,0.0045,1954.0,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495572682684943,5.503406625769999,0.0,0.0,600.0,0.00017495576360335857,0.0,0.0,3.3857220000000006e-05,2.4445169699376144e-05,0.06096654744231724,-2.942120731371705e-05,0.00021979189,0.0,0.0,0.0,0.09997476432255369,5.0,0.0,0.0,600.0,0.09997478533771603,0.0,0.0,0.005,0.013968673320109287,34.83803938165129,-0.01681212987260577,0.1,0.0,0.0,0.0,3204.0000000233845,0.05,0.75,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,30.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881888,540.0,1,1.0,0.0,0.0,1.0,30.540328102753264,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,2448995770.7454233,0.0,38.0,0.0,10.0,1.0,1.0,1.0,25.61539473056904,22.13875268921733,12.88503304491442,0.0,0.0,4.7920543763,8.412710547954227,0.0,1.25,1.1285154166666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,889.3685284131697,1.0,0.75,488.5,135.0,3200.0,0.0,2494.0,0.0,0.0,0.0,0.0,31,30,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,True,False,False,,,True,True,True,,False
8,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.00016954167416477218,0,live,live_cells_cycle_model,0.0045,1381.1627484736296,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495496156479584,5.503406625769999,0.0,0.0,600.0,0.00017495503793320667,0.0,0.0,3.3857220000000006e-05,1.868334254005223e-05,0.033278099731176985,-3.054736432945791e-05,0.00021979189,0.0,0.0,0.0,0.09997432879708888,5.0,0.0,0.0,600.0,0.09997437243621053,0.0,0.0,0.005,0.010676199913840032,19.01606442862475,-0.017455648658145504,0.1,0.0,0.0,0.0,180.00000000392902,0.05,0.7241213003504399,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,30.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,4.570724516468705,399.9850405900644,1,1.0,0.0,0.0,1.0,30.07230323590092,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1239426057.0955331,0.0,38.0,0.0,10.0,1.0,1.0,1.0,22.097039163816806,20.533739682942716,-8.163618954875176,0.0,0.2002641471604485,4.7920543763,7.5197565780452456,0.0,1.25,1.1285154166666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,710.5872792201612,1.0,0.75,488.5,135.0,3200.0,0.0,1781.1477890636938,0.0,0.0,0.0,0.0,31,29,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,True,False,False,,,True,True,True,,False
9,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.001937984496124031,0,apoptotic,apoptosis_death_model,0.0166667,0.16263583748063237,0.0,1.0,True,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495545112061655,5.503406625769999,0.0,0.0,600.0,0.00017496150102268136,0.0,0.0,3.3857220000000006e-05,1.893964566703359e-05,0.04722642220711455,0.0,0.00021979189,0.0,0.0,0.0,0.09997462319635429,5.0,0.0,0.0,600.0,0.09997803959968328,0.0,0.0,0.005,0.010822657647657866,26.98653440816064,0.0,0.1,0.0,0.0,0.0,462.0000000100845,0.05,3.444628622857127e-10,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-30.0,30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00583333,1.2905361425701742,9.003246167450092,1,1.0,0.0,0.0,1.0,30.54591060448668,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1409703276.9641464,0.0,38.0,0.0,1.0,1.0,1.0,1.0,46.29306696681384,-35.44089043719585,29.782399738983266,0.0,0.09029803484710479,4.7920543763,1.2982606211783385,0.0,1.25,1.1285154166666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,21.180374391880207,0.0,0.0,0.0,0.0,3200.0,0.0,9.165882004930724,0.0,0.0,0.0,0.0,28,31,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,True,False,False,,,True,True,True,,False
20,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.00017077646425576996,0,live,live_cells_cycle_model,0.0045,1948.6490604862347,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495378930008822,5.503406625769999,0.0,0.0,600.0,0.0001749538271361453,0.0,0.0,3.3857220000000006e-05,2.010695466904779e-05,0.050026339537039166,-3.0268845657745e-05,0.00021979189,0.0,0.0,0.0,0.09997365793084023,5.0,0.0,0.0,600.0,0.09997367955145815,0.0,0.0,0.005,0.011489695622975232,28.586497750305668,-0.017296494336898775,0.1,0.0,0.0,0.0,1212.0000000250457,0.05,0.7498173914346098,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,10.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.04963581508024,539.3476387648747,1,1.0,0.0,0.0,1.0,30.282059415583646,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1565327612.705783,0.0,38.0,0.0,10.0,1.0,1.0,1.0,0.41291378461548656,0.09028072751548567,-0.4029232976197319,0.0,0.2593386706905049,4.7920543763,8.40595505363233,0.0,1.25,1.1285154166666667,1.0,,,887.940757490493,1.0,0.75,488.5,135.0,3200.0,0.0,2487.9966992511095,0.0,0.0,0.0,0.0,30,29,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,,,,,,,,,,
11,0.0193,0.0585,0.0,1.0,0.0,0.0,1.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.00017207693363194,0,live,live_cells_cycle_model,0.0045,1954.0,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495567789405878,5.503406625769999,0.0,0.0,600.0,0.00017495571467056827,0.0,0.0,3.3857220000000006e-05,2.4445119371241828e-05,0.06096642192395298,-2.94212075864733e-05,0.00021979189,0.0,0.0,0.0,0.09997473449156648,5.0,0.0,0.0,600.0,0.09997475550672852,0.0,0.0,0.005,0.013968644694092801,34.837967988363815,-0.01681212963706287,0.1,0.0,0.0,0.0,3204.0000000233845,0.05,0.75,3.6787,6.9505,6.9583485811,False,0.0098,12,0.0,10.0,30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881888,540.0,1,1.0,0.0,0.0,1.0,30.515917080077166,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,2446431933.7340918,0.0,38.0,0.0,10.0,1.0,0.0,1.0,30.76171777033688,8.748859281639184,29.491367236056313,0.0,0.08353558418616525,4.7920543763,8.412710547954227,0.0,1.25,1.1285154166666667,1.0,RSK -- anti_PI3K -- cMYC -- TCF -- CCND1,False,889.3685284131697,1.0,0.75,488.5,135.0,3200.0,0.0,2494.0,0.0,0.0,0.0,0.0,30,31,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,True,False,False,,,True,True,True,,True
12,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.00017125768869005173,0,live,live_cells_cycle_model,0.0045,1952.1372259776704,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001749545056503593,5.503406625769999,0.0,0.0,600.0,0.00017495454324202678,0.0,0.0,3.3857220000000006e-05,2.1107853277677268e-05,0.052599873548759356,-3.0073333993073254e-05,0.00021979189,0.0,0.0,0.0,0.09997406491386018,5.0,0.0,0.0,600.0,0.09997408639482679,0.0,0.0,0.005,0.012061635846708194,30.05708406167897,-0.017184773283687494,0.1,0.0,0.0,0.0,1476.0000000248056,0.05,0.7499378415050945,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-10.0,-30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.051065999175449,539.8060390935533,1,1.0,0.0,0.0,1.0,30.373983073822767,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1340113116.807803,0.0,38.0,0.0,10.0,1.0,1.0,1.0,29.40477128978006,-0.23826890659135902,-29.40380591917355,0.0,0.26014277109115197,4.7920543763,8.410397333015457,0.0,1.25,1.1285154166666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,888.8795022640498,1.0,0.75,488.5,135.0,3200.0,0.0,2491.943265071224,0.0,0.0,0.0,0.0,29,28,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,True,False,False,,,True,True,True,,False
14,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.00016485134069366592,0,live,live_cells_cycle_model,0.0045,1953.9971696318933,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495381512208104,5.503406625769999,0.0,0.0,600.0,0.00017495389037163793,0.0,0.0,3.3857220000000006e-05,2.444463550731953e-05,0.06096514142082753,-2.9420945563613387e-05,0.00021979189,0.0,0.0,0.0,0.09997366991937062,5.0,0.0,0.0,600.0,0.09997371291914467,0.0,0.0,0.005,0.013968368403259218,34.837236778149354,-0.016811979844447156,0.1,0.0,0.0,0.0,2862.000000023545,0.05,0.7499999099196927,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-30.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.051670321616835,539.9998135964721,1,1.0,0.0,0.0,1.0,29.474334940686113,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,2196712128.6066217,0.0,38.0,0.0,10.0,1.0,1.0,1.0,31.988110665289707,-31.85240209074033,-2.9434172291100764,0.0,0.16563653692025232,4.7920543763,8.412707155915095,0.0,1.25,1.1285154166666667,1.0,,,889.3678112192936,1.0,0.75,488.5,135.0,3200.0,0.0,2493.9969832283655,0.0,0.0,0.0,0.0,28,29,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,,,,,,,,,,
17,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.00017292434416131048,0,live,live_cells_cycle_model,0.0045,1953.4676895696512,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017495657383980554,5.503406625769999,0.0,0.0,600.0,0.0001749566109221485,0.0,0.0,3.3857220000000006e-05,2.319436942338752e-05,0.057833542601936495,-2.9665874366145183e-05,0.00021979189,0.0,0.0,0.0,0.09997524532233981,5.0,0.0,0.0,600.0,0.09997526651226359,0.0,0.0,0.005,0.013253930373166975,33.04775106788521,-0.01695193901565884,0.1,0.0,0.0,0.0,1716.0000000245873,0.05,0.7499824540724053,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-10.0,-50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.0515142998949685,539.9497811755541,1,1.0,0.0,0.0,1.0,30.636224591602247,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1782563866.1023471,0.0,38.0,0.0,10.0,1.0,1.0,1.0,45.12037754557095,-4.132153293743572,-44.93076650817196,0.0,0.085943081543627,4.7920543763,8.412055504970024,0.0,1.25,1.1285154166666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,889.2300351342334,1.0,0.75,488.5,135.0,3200.0,0.0,2493.4174707452053,0.0,0.0,0.0,0.0,29,27,0,0.1092,0.2215,0.3765,0.2574,output00000080.xml,True,False,False,,,True,True,True,,False
